category,amt,gender,lat,long,city_pop,merch_lat,merch_long,is_fraud,age
food_dining,23.78,F,32.5317,-92.176,54185,32.675381,-93.098541,0,26-39
personal_care,50.3,F,45.8327,-91.0144,1478,45.649894,-90.055231,1,>=65
shopping_pos,3.7,F,33.3305,-105.6933,8874,33.877883000000004,-105.798298,0,<=25
misc_pos,50.57,M,39.8153,-91.2627,1656,38.910809,-91.841365,1,>=65
shopping_pos,659.61,F,36.0244,-90.9288,7155,35.496723,-91.25696,1,40-64
misc_net,248.64,M,36.0434,-90.2907,1120,35.516622,-89.745775,0,>=65
shopping_net,5.7,M,42.4999,-74.6117,1666,42.668522,-74.715614,0,>=65
kids_pets,41.1,M,40.8798,-73.9067,1382480,39.932763,-74.103941,0,26-39
shopping_net,1037.39,M,42.2203,-83.3583,31515,41.252295,-83.845702,1,40-64
shopping_pos,968.96,F,29.8826,-84.5964,217,28.936476000000006,-84.25734,1,26-39
grocery_net,49.15,F,34.0326,-82.2027,1523,34.443668,-81.275462,0,40-64
shopping_net,974.78,M,43.9446,-88.0911,5196,43.62080200000001,-89.062496,1,40-64
food_dining,140.88,M,28.7724,-96.4793,911,28.935074,-97.17952,1,>=65
food_dining,64.26,M,33.7163,-116.3381,4677,34.339127000000005,-116.799378,0,>=65
shopping_net,8.02,F,30.33,-95.0202,34153,29.439664,-95.024431,0,26-39
shopping_net,992.41,F,37.7827,-80.3129,5216,36.848713,-79.351789,1,26-39
kids_pets,13.76,F,38.1372,-81.5962,630,38.716413,-81.888772,0,>=65
misc_pos,110.41,F,32.153,-90.1217,19685,31.361807,-90.824774,0,40-64
entertainment,12.74,F,39.0026,-76.1424,3862,38.885054,-76.708493,0,>=65
travel,4.4,F,30.4066,-91.1468,378909,30.075451,-91.105214,0,40-64
grocery_pos,277.92,M,42.8678,-71.042,4603,43.605736,-71.502521,1,>=65
food_dining,23.38,F,38.7897,-93.8702,2368,38.11191,-93.840702,0,26-39
kids_pets,57.52,M,42.2701,-78.6847,1453,41.894086,-77.954014,0,40-64
gas_transport,62.47,F,33.413000000000004,-81.69,2206,33.452086,-82.383891,0,26-39
home,390.85,M,42.4999,-74.6117,1666,43.256431,-73.723725,1,>=65
shopping_net,1147.75,M,38.5769,-122.4477,3661,37.802318,-122.948331,1,>=65
travel,6.41,M,39.0319,-88.4074,2092,39.247669,-88.970854,1,>=65
grocery_pos,306.72,F,38.1901,-85.7519,736284,37.977558,-86.047701,1,>=65
shopping_pos,920.18,M,33.9659,-80.9355,333497,34.787064,-80.685585,1,>=65
kids_pets,15.11,F,39.9972,-88.6962,478,39.98629,-87.96154,0,>=65
kids_pets,49.26,F,38.2507,-85.7476,736284,38.090679,-85.23432,0,>=65
shopping_net,1124.22,F,44.6723,-103.8396,8007,44.414152,-103.218627,1,>=65
food_dining,2.64,F,41.6611,-73.0449,2376,41.689537,-73.332883,0,40-64
misc_net,917.85,F,41.2336,-75.2389,104,41.960248,-74.46401,1,>=65
grocery_net,77.08,F,39.7813,-76.7477,7565,40.199053,-77.596949,0,>=65
shopping_net,55.18,F,40.029,-93.1607,602,40.595879,-93.961253,0,>=65
food_dining,38.89,F,33.9568,-81.1405,52126,33.510659000000004,-81.97160600000002,0,>=65
health_fitness,20.16,F,40.0246,-79.6955,2303,40.599256,-79.97428199999997,1,26-39
shopping_pos,823.05,F,35.1791,-91.2594,37,34.590318,-91.996352,1,>=65
shopping_pos,4.51,F,39.3036,-89.2853,3458,38.558779,-89.80569100000002,0,40-64
misc_net,790.55,F,37.3696,-80.1284,1363,36.955586,-79.616802,1,>=65
personal_care,137.07,F,44.3346,-73.098,4542,44.143692,-73.310434,0,<=25
gas_transport,8.86,M,35.3492,-99.188,2142,36.103172,-99.465294,1,40-64
shopping_pos,692.59,F,39.8016,-75.3478,504,40.417364,-74.94330500000002,1,40-64
grocery_pos,331.13,F,34.5189,-112.2523,1179,33.977393,-113.057223,1,>=65
misc_net,752.3,M,42.8062,-100.6215,4005,43.315039,-99.899053,1,>=65
grocery_pos,262.15,M,42.4828,-71.0978,21437,42.987024,-71.572927,1,>=65
kids_pets,61.5,F,38.9999,-109.615,46,39.746961,-109.185752,0,26-39
grocery_pos,108.18,F,43.3392,-75.7543,6460,43.324112,-76.580484,0,>=65
kids_pets,9.89,M,35.2563,-111.95,759,35.256855,-112.516419,0,>=65
shopping_pos,6.92,M,41.2249,-85.0301,5341,40.788462,-85.715652,0,26-39
grocery_pos,97.35,F,40.7152,-89.2706,6713,41.640937,-88.486503,0,>=65
personal_care,66.73,M,43.3526,-102.5411,1126,42.747259,-103.087595,0,40-64
shopping_net,1154.83,F,41.5646,-91.0859,533,40.690105,-91.213039,1,26-39
gas_transport,77.57,M,40.8731,-96.1528,1517,39.948709,-95.443883,0,>=65
misc_pos,2.19,M,44.0575,-69.9656,3224,43.386576,-70.48026,0,26-39
home,42.22,M,43.4512,-71.48899999999998,7430,42.907743,-70.724434,0,>=65
health_fitness,45.59,M,34.3091,-78.3372,2290,34.980191999999995,-78.739595,0,>=65
kids_pets,40.38,M,48.8328,-108.3961,192,49.613673,-108.01652,0,>=65
misc_net,777.55,M,46.2306,-112.1138,1939,47.22846,-111.372342,1,>=65
shopping_pos,905.66,M,42.4657,-93.8262,9165,43.45754,-92.859653,1,>=65
food_dining,137.27,F,41.5744,-75.5881,6508,42.384572,-76.04254499999998,1,40-64
kids_pets,2.03,F,39.9148,-80.73100000000002,16183,39.330467,-81.10558499999998,0,40-64
grocery_pos,313.13,M,40.1008,-80.0652,632,40.540941,-79.371579,1,26-39
home,45.61,F,41.6423,-104.1974,635,40.82404,-104.595387,0,40-64
home,45.79,M,39.6967,-78.8031,626,40.693409,-78.64076999999997,0,>=65
grocery_pos,108.93,F,36.6659,-105.4694,606,37.180354,-105.870719,0,26-39
shopping_pos,772.91,F,32.5317,-92.176,54185,32.975408,-91.690619,1,26-39
health_fitness,2.34,F,40.4542,-98.6538,331,41.403412,-98.754086,0,>=65
gas_transport,9.05,F,38.9311,-89.2463,1810,38.571334,-89.947163,1,40-64
travel,2.47,F,40.8555,-79.7372,2054,40.203388,-78.89370699999998,0,>=65
shopping_net,1031.72,F,36.3846,-89.4649,5577,36.595423,-89.500489,1,>=65
entertainment,75.14,M,42.5232,-72.811,1506,43.077544,-72.921228,0,>=65
shopping_pos,131.66,M,32.9013,-91.0286,595,33.327591,-90.150538,0,40-64
shopping_net,1151.15,M,42.6911,-71.1605,76383,43.603152,-71.820813,1,40-64
shopping_pos,729.0,F,36.8809,-82.0956,9521,36.661729,-82.476345,1,40-64
gas_transport,16.33,F,34.5189,-112.2523,1179,34.085224,-112.885194,1,>=65
shopping_pos,1.97,M,33.7367,-86.1619,4159,33.197561,-85.661725,0,<=25
gas_transport,93.15,M,42.0737,-78.0594,239,41.14987100000001,-78.239717,0,>=65
home,261.01,F,41.0442,-73.9609,5950,41.532756,-73.94595,1,40-64
food_dining,7.18,M,42.4969,-83.2911,75830,42.83495300000001,-83.870914,0,40-64
grocery_pos,339.21,M,43.0351,-108.2024,19408,43.198771,-108.150158,1,26-39
gas_transport,16.66,F,33.0437,-81.7106,1100,32.889706,-80.738423,1,>=65
shopping_net,1065.91,F,39.7562,-98.4462,242,39.28546400000001,-99.289782,1,26-39
personal_care,5.64,M,38.2674,-76.4954,5927,37.512228,-76.554699,0,40-64
shopping_net,6.63,M,35.8896,-96.0887,7163,36.519607,-95.305105,0,40-64
shopping_net,1051.89,M,38.0649,-99.2374,365,37.24106,-98.70821,1,26-39
health_fitness,117.01,M,41.8948,-73.9767,2471,40.902285,-74.279412,0,>=65
grocery_pos,338.89,F,44.8816,-73.6408,2148,44.192711,-73.340879,1,>=65
misc_net,104.59,M,41.0233,-98.9041,2202,41.678497,-99.040641,0,40-64
travel,568.98,M,43.7185,-72.4439,140,43.321402,-73.208075,0,26-39
grocery_pos,315.42,M,37.9986,-77.8781,9141,37.079491,-78.784817,1,>=65
food_dining,3.33,F,41.6983,-70.3001,1850,42.283203,-69.481374,0,>=65
food_dining,58.18,M,38.5095,-78.2638,395,37.863003000000006,-78.581424,0,40-64
grocery_pos,291.1,F,37.6858,-83.9862,13061,38.421771,-83.66479,1,>=65
personal_care,27.18,F,40.6761,-91.0391,725,40.983001,-90.356759,0,40-64
gas_transport,8.75,M,36.0424,-79.3242,6006,36.69365,-80.308267,1,40-64
personal_care,3.46,M,44.0575,-69.9656,3224,43.476679,-69.481162,0,26-39
food_dining,9.23,F,41.1826,-92.3097,1583,41.299672,-91.71727,0,<=25
gas_transport,15.78,M,39.0319,-88.4074,2092,39.534447,-88.285332,1,>=65
gas_transport,10.23,F,30.33,-95.0202,34153,31.099953000000006,-95.196865,1,26-39
shopping_net,25.68,F,38.1372,-81.5962,630,39.006542,-80.642542,0,>=65
grocery_pos,324.1,M,40.5046,-77.7186,4653,41.324103,-78.178886,1,26-39
misc_net,829.32,M,34.8829,-92.5192,2623,35.359582,-92.991261,1,>=65
grocery_pos,345.67,F,30.1886,-103.2214,498,29.868497,-103.679341,1,26-39
grocery_pos,44.53,M,35.0583,-79.008,238602,34.193069,-79.414611,0,26-39
grocery_pos,144.24,M,42.0737,-78.0594,239,41.635988,-77.70507099999998,0,>=65
personal_care,55.1,M,41.6964,-96.9858,1063,42.047011,-96.112623,0,>=65
shopping_pos,881.14,F,36.1016,-84.5652,7511,36.87067,-83.958381,1,>=65
misc_net,800.87,M,43.7185,-72.4439,140,43.031737,-72.407461,1,26-39
shopping_net,958.27,F,33.0771,-99.959,932,32.935541,-100.25718,1,>=65
grocery_pos,380.61,F,40.3406,-120.2824,104,39.845713,-119.814324,1,26-39
misc_pos,8.48,F,39.2335,-77.1458,135332,39.517724,-77.073183,1,>=65
food_dining,120.93,F,40.0246,-79.6955,2303,40.042946,-79.920583,1,26-39
personal_care,51.89,F,37.3696,-80.1284,1363,36.741118,-79.755329,0,>=65
grocery_pos,119.69,M,44.5232,-86.2061,680,45.398026,-87.022603,0,>=65
entertainment,80.95,F,43.7557,-97.5936,343,42.962944,-97.668139,0,40-64
grocery_net,26.47,M,29.3641,-98.4924,1595797,29.342807,-98.453414,0,26-39
gas_transport,72.0,M,41.8948,-73.9767,2471,41.038746,-73.629145,0,>=65
misc_pos,2.33,F,47.5196,-101.2332,307,47.641474,-101.279672,0,>=65
grocery_pos,320.12,F,39.2335,-77.1458,135332,38.303669,-76.913894,1,>=65
shopping_net,1007.57,M,40.6025,-80.3863,198,40.44492,-80.552231,1,40-64
entertainment,434.66,F,37.3712,-89.1349,2263,36.599243,-89.755551,1,40-64
shopping_pos,720.66,F,33.5567,-90.5451,1686,33.202499,-89.936211,1,26-39
travel,9.8,F,28.9814,-98.0156,2435,29.223376,-97.821709,0,>=65
shopping_pos,860.18,M,34.5444,-102.1069,686,33.671772,-101.583712,1,40-64
food_dining,9.48,F,42.8112,-78.4481,1166,42.22442,-79.335603,0,40-64
kids_pets,32.74,F,43.7893,-75.4156,8830,44.382992,-74.958669,0,26-39
kids_pets,22.44,F,41.4802,-86.6919,1423,42.147015,-87.604607,0,<=25
misc_net,824.27,F,37.6858,-83.9862,13061,38.241646,-83.634695,1,>=65
food_dining,53.91,M,43.4512,-71.48899999999998,7430,42.890551,-70.545438,0,>=65
grocery_pos,292.0,M,45.1939,-112.0568,286,44.263322,-112.743149,1,26-39
gas_transport,50.86,F,48.34,-122.3456,85,48.517634,-122.651976,0,40-64
shopping_net,2.28,F,40.7559,-82.5123,92985,40.105773,-81.647071,0,>=65
kids_pets,19.26,F,33.6773,-118.0051,190249,33.504785,-118.197162,1,40-64
misc_pos,62.08,F,41.5378,-88.0572,128354,40.991343,-87.63887,0,26-39
grocery_pos,368.47,M,39.7532,-105.6356,565,40.434974,-106.13406100000002,1,40-64
shopping_pos,4.59,M,38.3039,-85.4834,3263,37.42746500000001,-85.049177,0,>=65
shopping_pos,23.5,F,35.9335,-84.1481,391389,35.453045,-83.52977299999998,0,26-39
misc_net,2.93,M,41.5205,-80.0573,5507,41.588436,-80.230694,0,40-64
gas_transport,9.68,M,28.0758,-81.5929,33804,28.72602,-82.514009,1,26-39
kids_pets,34.66,F,37.9943,-88.9417,324,37.438536,-88.07380699999999,0,40-64
shopping_pos,1.22,F,32.4204,-85.0796,59744,33.256785,-85.713636,0,40-64
grocery_pos,332.65,M,39.283,-82.3977,341,39.341528,-82.899479,1,40-64
entertainment,74.78,M,44.2378,-95.2739,1507,44.229693,-94.465104,0,26-39
kids_pets,30.82,M,42.0789,-92.3763,590,41.835445,-93.180916,0,>=65
grocery_pos,340.41,F,40.7268,-124.2174,276,39.754545,-123.495913,1,>=65
misc_pos,8.65,M,39.4584,-106.3851,277,38.535131,-107.119232,1,40-64
shopping_net,1146.99,M,34.5444,-102.1069,686,34.925633000000005,-103.011488,1,40-64
shopping_pos,118.98,M,39.7795,-93.3014,964,39.441329,-93.5423,0,40-64
food_dining,243.66,M,37.2692,-82.9161,798,36.999916,-82.57902800000002,0,>=65
food_dining,44.31,M,40.7382,-73.1297,9506,40.404999,-73.553597,0,>=65
grocery_pos,335.35,F,33.413000000000004,-81.69,2206,33.605449,-80.840917,1,26-39
misc_net,802.56,F,43.2229,-75.2899,847,43.036514,-74.93269699999998,1,26-39
grocery_pos,121.1,F,33.3645,-81.2718,4913,32.727245,-80.801563,0,>=65
home,53.87,M,38.832,-77.12,321490,38.63345,-77.45692,0,26-39
home,78.81,M,48.3396,-102.24,229,49.09084,-101.517058,0,40-64
food_dining,33.54,F,42.6315,-75.1866,165,42.05622,-75.227509,0,>=65
gas_transport,11.51,M,41.5097,-73.9634,19880,40.75098,-73.70240600000002,1,>=65
home,218.92,M,38.7894,-77.2818,43102,38.634646,-77.074773,0,>=65
grocery_pos,199.84,F,32.2779,-97.2351,5875,31.830123,-98.099372,0,26-39
health_fitness,74.43,M,34.5444,-102.1069,686,35.011634,-101.947939,0,40-64
misc_pos,34.54,M,40.8555,-79.7372,2054,40.160263,-79.900423,0,40-64
personal_care,22.47,F,41.5378,-88.0572,128354,42.319848,-88.424265,1,26-39
personal_care,26.84,F,44.3346,-73.098,4542,44.626222,-73.340513,0,<=25
shopping_pos,2.81,F,39.7813,-76.7477,7565,39.428061,-76.061251,0,>=65
health_fitness,223.67,M,42.9576,-75.4838,1970,43.359622,-74.536098,0,>=65
health_fitness,56.91,F,39.537,-83.455,22305,38.618925,-83.70739300000002,0,>=65
shopping_pos,122.29,M,35.0659,-89.1534,1804,35.924893,-88.845001,0,40-64
shopping_net,3.07,F,38.8881,-104.6556,525713,39.76131,-105.430536,0,26-39
grocery_pos,289.74,M,39.7795,-93.3014,964,39.515652,-94.123122,1,40-64
food_dining,107.01,F,39.7562,-98.4462,242,39.445397,-99.364894,0,26-39
shopping_net,1048.63,F,30.9416,-83.3574,10295,30.551276,-83.416124,1,26-39
shopping_net,6.98,F,40.375,-75.2045,2158,40.585102,-74.90214300000002,0,>=65
travel,6.2,F,33.9349,-80.8449,13717,33.387762,-81.440629,0,>=65
shopping_pos,856.89,M,43.2363,-78.3138,275,43.80948400000001,-79.241213,1,>=65
grocery_pos,302.59,F,39.8127,-120.6405,1725,40.045071,-121.421907,1,>=65
grocery_net,64.03,F,36.7154,-89.6287,1019,36.442304,-89.85457099999998,0,40-64
food_dining,24.94,M,39.2136,-95.4404,2661,40.031128,-96.419936,0,>=65
grocery_pos,307.56,M,41.603,-93.633,222785,42.255891,-93.863047,1,40-64
shopping_net,1009.11,F,44.9913,-92.9487,753116,45.452509,-92.498008,1,40-64
entertainment,123.98,F,39.9972,-88.6962,478,39.692887,-88.814356,0,>=65
health_fitness,76.1,M,47.0874,-93.9196,2097,46.254423,-93.11179,0,26-39
shopping_pos,2.26,F,40.3928,-111.7941,42384,40.225638,-112.38866000000002,0,26-39
grocery_pos,381.39,F,38.4549,-122.2564,94014,39.04434000000001,-122.602069,1,40-64
grocery_pos,302.1,M,66.6933,-153.994,239,67.064277,-153.492308,1,26-39
grocery_pos,100.83,F,38.3511,-91.4867,6703,38.269885,-91.768812,0,<=25
health_fitness,164.6,F,47.5196,-101.2332,307,47.04799000000001,-101.71402,0,>=65
shopping_net,968.9,M,38.0649,-99.2374,365,37.301422,-98.46457,1,26-39
grocery_net,63.81,F,43.6498,-116.4306,84106,43.81903,-115.789571,0,40-64
misc_net,764.92,M,36.2815,-115.1482,214518,35.928416,-114.371622,1,>=65
shopping_net,998.42,M,40.3087,-76.2963,823,40.717742,-76.44783100000002,1,40-64
kids_pets,22.24,F,44.0385,-123.0614,191096,44.092378,-122.179184,0,>=65
shopping_net,917.52,F,37.9048,-86.524,344,37.282391,-85.572291,1,>=65
shopping_pos,5.38,F,37.2048,-86.8592,443,38.10412,-87.133262,0,>=65
shopping_pos,139.0,M,38.4921,-85.4524,564,38.67309,-85.255533,0,26-39
gas_transport,88.35,M,40.4308,-79.9205,687276,39.632722,-79.295833,0,40-64
shopping_pos,116.97,M,42.277,-97.1926,566,41.460676,-97.277429,0,40-64
shopping_pos,722.68,F,38.5957,-99.554,320,38.557335,-100.292231,1,>=65
entertainment,12.36,F,32.274,-104.0914,1925,31.480655,-103.894098,0,>=65
grocery_pos,331.0,M,42.1852,-74.6178,1988,41.85902100000001,-73.778297,1,40-64
personal_care,19.24,F,36.522,-87.34899999999998,151785,35.898425,-87.887253,1,40-64
gas_transport,75.81,M,39.2667,-77.5101,100,39.857317,-77.76858299999998,0,40-64
health_fitness,10.55,F,39.596,-86.1309,78968,40.247576,-85.52006300000002,0,>=65
shopping_net,1.95,F,40.6729,-73.5365,34496,40.674,-74.516801,0,>=65
health_fitness,2.7,F,39.537,-83.455,22305,38.551371,-82.82969200000002,0,>=65
health_fitness,5.62,F,45.6675,-93.2433,2607,46.531114,-92.405987,0,26-39
shopping_pos,453.23,M,38.6547,-92.8929,628,38.641561,-92.217283,0,>=65
travel,7.4,M,42.9782,-96.0173,1700,43.690207,-96.547443,0,<=25
shopping_net,1009.59,M,29.9196,-95.4386,2906700,29.080021,-95.845966,1,26-39
shopping_pos,755.73,F,39.1505,-79.503,836,38.507162,-79.475721,1,40-64
grocery_pos,336.82,F,42.7045,-74.3648,1304,42.713205,-74.156842,1,>=65
grocery_pos,324.71,M,40.7641,-84.0973,86954,41.359735,-84.109563,1,26-39
gas_transport,10.55,F,43.8065,-73.0882,5895,44.472435,-72.93292199999998,1,40-64
entertainment,46.2,M,35.8184,-91.3375,376,35.888424,-90.982653,0,>=65
shopping_net,14.71,F,44.232,-74.4905,6120,43.4339,-73.656992,0,40-64
shopping_net,853.8,M,44.6873,-104.4414,110,44.062324,-103.879906,1,40-64
misc_pos,5.38,F,44.3481,-89.1101,15426,44.93725900000001,-88.672809,0,>=65
personal_care,81.51,F,40.0246,-79.6955,2303,40.521993,-79.164803,0,26-39
gas_transport,53.73,M,42.2203,-83.3583,31515,41.660488,-82.70571899999999,0,40-64
kids_pets,97.29,F,32.8463,-96.6972,1263321,33.73655,-96.307078,0,40-64
gas_transport,41.08,F,41.4193,-99.3844,73,42.30113,-99.317136,0,>=65
food_dining,1.38,F,40.8555,-79.7372,2054,41.632447,-80.404888,0,>=65
grocery_pos,74.35,F,40.7699,-73.9511,1577385,40.188806,-73.65860500000002,0,>=65
shopping_net,1115.07,M,43.0048,-108.8964,1645,43.850309,-108.44898899999998,1,40-64
personal_care,23.74,M,41.5177,-78.2536,4533,40.877929,-77.609679,0,>=65
grocery_pos,351.61,F,32.6176,-86.9475,1412,32.007132,-87.893007,1,>=65
kids_pets,28.86,F,33.0771,-99.959,932,33.190425,-100.754479,0,>=65
health_fitness,35.94,M,34.9298,-84.9885,74,33.966034,-84.688956,0,>=65
grocery_net,35.85,M,29.3641,-98.4924,1595797,29.09276,-97.530407,0,26-39
grocery_pos,96.74,F,41.6611,-73.0449,2376,41.064633,-72.674159,0,40-64
shopping_net,103.15,M,43.7185,-72.4439,140,43.515361,-72.85512,0,26-39
grocery_pos,311.12,M,41.1832,-96.9882,614,41.659043,-96.928934,1,>=65
kids_pets,9.13,F,32.0758,-96.701,1563,31.387803,-97.572048,0,40-64
shopping_pos,4.97,M,33.9143,-118.3493,93193,33.845082,-119.307565,0,26-39
misc_net,680.5,M,39.0298,-77.0793,19054,38.377697,-76.60977,1,40-64
grocery_pos,130.05,F,34.0326,-82.2027,1523,33.366276,-82.69525300000002,0,40-64
grocery_pos,147.4,F,41.0356,-85.7358,136,41.307376,-85.113802,0,>=65
personal_care,69.94,M,43.2326,-86.2492,128715,43.803186,-86.58417800000002,0,26-39
shopping_net,828.37,F,44.8816,-73.6408,2148,45.734625,-74.15731099999998,1,>=65
shopping_net,4.84,F,36.3924,-91.9932,1679,36.609774,-92.822509,0,26-39
entertainment,11.55,F,39.1329,-95.7023,163415,39.898989,-95.675514,0,<=25
entertainment,492.84,F,32.6786,-81.2455,302,31.939261,-81.328805,1,40-64
grocery_net,45.69,F,43.6498,-116.4306,84106,42.971124,-116.879555,0,40-64
shopping_net,1010.04,F,37.7256,-81.1087,3994,36.865232,-80.309428,1,>=65
health_fitness,96.07,M,39.0319,-88.4074,2092,39.705835,-89.34146199999998,0,>=65
misc_pos,939.91,F,39.1505,-79.503,836,40.099725,-80.258842,1,40-64
gas_transport,20.02,M,32.1482,-99.1872,1897,31.905553,-99.473214,1,>=65
misc_net,841.86,F,38.1485,-98.6408,215,39.080466,-99.575048,1,>=65
shopping_pos,945.07,F,44.0385,-123.0614,191096,43.874128000000006,-122.496196,1,>=65
gas_transport,19.96,M,39.8153,-91.2627,1656,39.188045,-91.739803,1,>=65
shopping_pos,818.0,F,41.8383,-71.4377,203571,42.761178,-70.516565,1,26-39
grocery_pos,276.4,M,39.5483,-119.7957,276896,40.285914,-119.398822,1,26-39
gas_transport,10.84,M,42.2701,-78.6847,1453,42.661452,-79.456959,1,40-64
misc_net,8.51,F,40.6284,-76.195,1606,40.81101,-76.795682,0,>=65
shopping_net,1030.92,M,40.9115,-74.414,15269,40.601648,-74.677367,1,26-39
home,24.89,M,41.5403,-122.9366,308,41.850801,-122.444734,0,>=65
entertainment,211.16,F,26.3304,-81.5871,276002,25.450008,-81.908649,0,>=65
shopping_net,3.29,M,40.6153,-79.4545,972,39.661416,-80.251511,0,26-39
personal_care,22.22,F,40.8095,-72.8229,3285,41.561246,-72.498305,1,26-39
personal_care,19.8,F,26.4215,-99.0025,18128,27.369212,-98.706113,1,26-39
kids_pets,4.48,M,43.745,-70.9092,1892,44.21676,-70.004724,0,>=65
grocery_pos,328.47,M,39.6171,-102.4776,207,39.343529,-101.739221,1,>=65
misc_net,871.47,M,44.1554,-72.4847,970,43.472801,-72.089398,1,26-39
kids_pets,35.95,M,43.745,-70.9092,1892,44.285693,-70.034639,0,>=65
personal_care,4.85,M,42.2203,-83.3583,31515,41.828325,-82.666427,0,40-64
health_fitness,2.82,M,38.7894,-77.2818,43102,38.109133,-76.78130300000002,0,>=65
health_fitness,18.26,M,40.5046,-77.7186,4653,39.617326,-78.146679,0,26-39
food_dining,101.79,F,40.0897,-74.9781,1526206,40.846323,-74.674613,1,40-64
shopping_net,26.87,F,40.8626,-91.9534,888,40.81854600000001,-91.401793,0,26-39
kids_pets,40.68,F,42.0716,-75.0152,1228,42.62022,-75.712698,0,26-39
shopping_net,1030.02,M,43.19600000000001,-72.3001,477,42.589148,-72.37270500000002,1,26-39
gas_transport,96.41,M,33.5466,-101.8871,254282,34.522621,-101.487501,0,>=65
misc_pos,1.74,M,42.5164,-82.9832,134056,43.189106,-83.09512600000002,0,40-64
gas_transport,20.06,M,40.4731,-80.9596,2208,41.140476,-81.244157,1,>=65
grocery_net,78.76,F,43.7893,-75.4156,8830,43.583218,-75.259885,0,26-39
shopping_pos,92.23,F,43.6498,-116.4306,84106,42.679123,-116.649053,0,40-64
food_dining,1.99,F,40.3625,-87.6692,1807,39.786911,-87.581047,0,40-64
kids_pets,71.47,F,41.3851,-80.1752,606,40.787478,-79.690159,0,26-39
shopping_net,9.94,M,34.1556,-118.2322,172817,34.082229,-118.266821,0,40-64
grocery_net,47.48,M,38.4921,-85.4524,564,39.01504600000001,-86.028352,0,26-39
personal_care,50.66,F,37.9048,-86.524,344,38.283957,-87.092218,1,>=65
grocery_pos,339.6,M,40.9493,-78.3129,1762,40.474961,-78.034539,1,>=65
shopping_pos,3.62,F,45.4963,-89.7273,9594,44.583462,-89.588706,0,26-39
misc_net,650.64,M,35.7206,-108.0271,5662,35.794737,-108.52811,1,26-39
entertainment,21.42,F,33.615,-117.7114,45303,34.202711,-117.60348799999998,0,>=65
grocery_pos,97.83,M,29.8575,-82.1483,2060,29.668928,-82.733581,0,40-64
entertainment,504.3,M,44.6437,-90.1031,828,45.316075,-89.147667,1,26-39
misc_pos,3.05,F,39.8936,-79.7856,328,40.223845,-79.364204,0,40-64
shopping_pos,1157.26,M,42.18899999999999,-74.9229,782,41.961767,-75.205151,1,<=25
shopping_pos,1.03,F,36.1124,-78.6476,12335,36.929186,-79.550067,0,26-39
grocery_pos,320.52,M,33.9056,-118.0818,105549,34.84076,-117.832896,1,40-64
personal_care,4.63,F,36.6659,-105.4694,606,37.336568,-104.5859,0,26-39
shopping_net,983.28,M,42.5232,-72.811,1506,42.813857,-72.677723,1,>=65
home,78.6,M,38.5234,-120.6763,832,38.535326,-120.544189,0,26-39
misc_net,785.18,F,37.6223,-97.3136,409656,37.587288,-97.946838,1,>=65
grocery_pos,91.04,M,35.9946,-81.7266,885,36.249301,-82.06759100000002,0,26-39
gas_transport,64.78,M,39.5723,-90.2379,1512,38.81159,-91.123855,0,<=25
misc_pos,45.05,F,43.8065,-73.0882,5895,43.476116,-72.31348299999998,0,40-64
shopping_pos,60.37,F,43.0048,-108.8964,1645,42.364726,-109.891789,0,26-39
shopping_net,905.52,M,32.1482,-99.1872,1897,31.721381,-98.259588,1,>=65
shopping_net,961.4,M,41.173,-89.2187,532,41.184643,-88.32494,1,>=65
grocery_pos,301.68,F,33.9845,-85.9077,67082,34.847605,-86.462692,1,>=65
health_fitness,95.26,F,39.9148,-80.73100000000002,16183,39.613445,-81.46882099999998,0,40-64
grocery_pos,281.48,F,35.173,-84.6544,4870,34.383758,-85.354913,1,>=65
shopping_pos,1030.21,F,35.0271,-85.2356,198659,36.024383,-86.179722,1,>=65
gas_transport,53.94,F,41.0472,-79.8089,139,41.280866,-79.556825,0,>=65
travel,4.12,F,33.9568,-81.1405,52126,33.758628,-80.455022,0,>=65
health_fitness,18.75,F,28.9254,-81.6801,11432,28.046502,-81.941677,1,26-39
shopping_net,850.2,F,33.357,-89.0473,1923,33.34336500000001,-88.85878199999998,1,>=65
food_dining,58.72,F,30.2385,-90.8435,10076,30.829098,-91.206824,0,40-64
personal_care,15.41,F,32.2768,-95.3031,144160,32.813963,-94.393104,1,40-64
home,16.38,F,38.7897,-93.8702,2368,38.074128,-93.31856,0,26-39
misc_net,882.7,M,38.9763,-87.3667,4081,39.340269,-86.947968,1,>=65
shopping_pos,2.47,M,35.8896,-96.0887,7163,35.736697,-96.381189,0,40-64
kids_pets,66.35,F,35.1506,-106.569,641349,35.714117,-107.539092,0,40-64
misc_pos,185.36,F,48.6031,-93.2977,136,49.233439,-92.891919,0,<=25
misc_pos,7.83,F,40.0246,-79.6955,2303,40.538456,-79.042152,0,26-39
entertainment,3.7,F,35.0296,-82.5136,5648,34.743554,-82.918778,0,>=65
food_dining,120.58,M,41.5205,-80.0573,5507,42.470024,-80.126576,1,40-64
misc_pos,3.3,M,42.5164,-82.9832,134056,42.240998,-83.714053,0,>=65
shopping_pos,8.36,F,39.047,-122.9328,11256,40.015686,-123.49339,0,40-64
misc_pos,187.04,M,43.4512,-71.48899999999998,7430,43.551273,-71.740984,0,>=65
